timestamp,price,SMA_short,SMA_long,signal
2023-01-01 00:00:00,100.24835707650561,,,0
2023-01-01 00:01:00,100.06644888847305,,,0
2023-01-01 00:02:00,100.59451073617895,,,0
2023-01-01 00:03:00,101.16627755737545,,,0
2023-01-01 00:04:00,100.42030308696805,,,0
2023-01-01 00:05:00,100.5509655102753,,,0
2023-01-01 00:06:00,101.58585551312305,,,0
2023-01-01 00:07:00,101.30527594770659,,,0
2023-01-01 00:08:00,100.80877015523596,,,0
2023-01-01 00:09:00,101.43293361175097,,,0
2023-01-01 00:10:00,101.0438616581787,,,0
2023-01-01 00:11:00,101.15198310271225,,,0
2023-01-01 00:12:00,101.61007534764039,,,0
2023-01-01 00:13:00,100.63129713251392,,,0
2023-01-01 00:14:00,100.81856756929507,,,0
2023-01-01 00:15:00,101.48689022412943,,,0
2023-01-01 00:16:00,101.34224029083681,,,0
2023-01-01 00:17:00,102.07973702638536,,,0
2023-01-01 00:18:00,101.53564206717144,,,0
2023-01-01 00:19:00,101.34340112110885,101.06116968117826,,0
2023-01-01 00:20:00,102.8349374170511,101.19049869820553,,0
2023-01-01 00:21:00,102.034278172014,101.28889016238259,,0
2023-01-01 00:22:00,102.21833860380134,101.3700815557637,,0
2023-01-01 00:23:00,101.50185530952223,101.38686044337103,,0
2023-01-01 00:24:00,101.96386209459395,101.46403839375233,,0
2023-01-01 00:25:00,102.30546129485494,101.55176318298132,,0
2023-01-01 00:26:00,101.6805566681454,101.55649824073244,,0
2023-01-01 00:27:00,102.44207841180179,101.61333836393719,,0
2023-01-01 00:28:00,101.94425515649797,101.6701126140003,,0
2023-01-01 00:29:00,102.08131944736064,101.70253190578077,,0
2023-01-01 00:30:00,101.9012597264756,101.74540180919563,,0
2023-01-01 00:31:00,103.09569206403098,101.84258725726156,,0
2023-01-01 00:32:00,102.12290549256306,101.86822876450769,,0
2023-01-01 00:33:00,101.55375789560976,101.91435180266248,,0
2023-01-01 00:34:00,102.43992830705562,101.99541983955052,,0
2023-01-01 00:35:00,101.35761216376439,101.98895593653226,,0
2023-01-01 00:36:00,102.00545828305395,102.02211683614311,,0
2023-01-01 00:37:00,100.84810219290293,101.960535094469,,0
2023-01-01 00:38:00,101.08500118740815,101.93800305048083,,0
2023-01-01 00:39:00,101.76327859743195,101.95899692429698,,0
2023-01-01 00:40:00,101.94480379458265,101.91449024317356,,0
2023-01-01 00:41:00,101.56733773055298,101.89114322110052,,0
2023-01-01 00:42:00,101.32568320700932,101.84651045126091,,0
2023-01-01 00:43:00,101.1310067353355,101.82796802255157,,0
2023-01-01 00:44:00,100.43698811018564,101.75162432333117,,0
2023-01-01 00:45:00,100.70811188455255,101.67175685281605,,0
2023-01-01 00:46:00,100.72706038884982,101.62408203885126,,0
2023-01-01 00:47:00,101.3733237422809,101.57064430537523,,0
2023-01-01 00:48:00,100.90247561191285,101.51855532814596,,0
2023-01-01 00:49:00,99.73406096137725,101.40119240384679,,0
2023-01-01 00:50:00,100.6620419846974,101.33923151675788,,0
2023-01-01 00:51:00,100.19187782073321,101.19404080459299,,0
2023-01-01 00:52:00,99.93087253271841,101.08443915660077,,0
2023-01-01 00:53:00,100.461075515249,101.02980503758272,,0
2023-01-01 00:54:00,100.55811998691827,100.93571462157585,,0
2023-01-01 00:55:00,100.3976060708082,100.88771431692804,,0
2023-01-01 00:56:00,99.40414213301933,100.75764850942632,,0
2023-01-01 00:57:00,99.56383522894424,100.6934351612284,,0
2023-01-01 00:58:00,99.78212436749834,100.62829132023288,,0
2023-01-01 00:59:00,100.0061189736032,100.54043333904146,,0
2023-01-01 01:00:00,99.18484237649241,100.40243526813694,,0
2023-01-01 01:01:00,99.2423225321707,100.28618450821781,,0
2023-01-01 01:02:00,98.69773830113962,100.15478726292434,,0
2023-01-01 01:03:00,98.57395943311684,100.0269348978134,,0
2023-01-01 01:04:00,99.50523642564552,99.9803473135864,,0
2023-01-01 01:05:00,99.71008602553552,99.93044602063556,,0
2023-01-01 01:06:00,98.93533908820581,99.84085995560335,,0
2023-01-01 01:07:00,99.4191530888583,99.74315142293221,,0
2023-01-01 01:08:00,99.05116390759179,99.65058583771616,,0
2023-01-01 01:09:00,98.50788715092092,99.58927714719334,,0
2023-01-01 01:10:00,98.9785847701639,99.50510428646668,,0
2023-01-01 01:11:00,99.5418519609757,99.4726029934788,,0
2023-01-01 01:12:00,98.73751247898764,99.41293499079225,,0
2023-01-01 01:13:00,99.52809242527805,99.36628583629371,,0
2023-01-01 01:14:00,97.43407399109859,99.21008353650272,,0
2023-01-01 01:15:00,99.16095125218762,99.14825079557171,,0
2023-01-01 01:16:00,98.80747007726255,99.11841719278387,,0
2023-01-01 01:17:00,98.6362669221381,99.07203877744355,,0
2023-01-01 01:18:00,98.86130588681037,99.02599785340917,,0
2023-01-01 01:19:00,97.85904922044229,98.91864436575112,,0
2023-01-01 01:20:00,98.78805102349094,98.89880479810104,,0
2023-01-01 01:21:00,99.12900331397937,98.89313883719147,,0
2023-01-01 01:22:00,99.74929291743871,98.94571656800642,,0
2023-01-01 01:23:00,98.81825153077546,98.95793117288936,,0
2023-01-01 01:24:00,98.74709734754938,98.92002421898454,,0
2023-01-01 01:25:00,98.98108748945782,98.88357429218067,,0
2023-01-01 01:26:00,99.77667457329946,98.92564106643535,,0
2023-01-01 01:27:00,99.57643829998703,98.93350532699179,,0
2023-01-01 01:28:00,99.2460256862591,98.94324841592515,,0
2023-01-01 01:29:00,99.8717857370593,99.01144334523207,,0
2023-01-01 01:30:00,99.77296827008908,99.05116252022833,,0
2023-01-01 01:31:00,100.32266890530845,99.09020336744496,,0
2023-01-01 01:32:00,99.6054661048579,99.13360104873848,,0
2023-01-01 01:33:00,99.91461034357098,99.15292694465312,,0
2023-01-01 01:34:00,100.00769681806456,99.28160808600143,,0
2023-01-01 01:35:00,99.60020853718405,99.30357095025124,,0
2023-01-01 01:36:00,100.61068036420257,99.39373146459825,,0
2023-01-01 01:37:00,100.72576500691851,99.49820636883727,,0
2023-01-01 01:38:00,100.73189026119262,99.59173558755637,,0
2023-01-01 01:39:00,100.74712539425379,99.73613939624695,100.44307674130296,0
2023-01-01 01:40:00,100.2923146289748,99.81135257652116,100.44351631682764,0
2023-01-01 01:41:00,100.92525837767596,99.90116532970598,100.45210441171966,0
2023-01-01 01:42:00,101.09930920886522,99.96866614427731,100.45715239644653,0
2023-01-01 01:43:00,101.00362399456064,100.07793476746656,100.4555258608184,0
2023-01-01 01:44:00,101.45673691849672,100.21341674601393,100.46589019913367,0
2023-01-01 01:45:00,101.87005941715717,100.3578653423989,100.4790811382025,0
2023-01-01 01:46:00,102.73934205597462,100.50599871653266,100.49061600363102,1
2023-01-01 01:47:00,102.00884748954606,100.6276191760106,100.49765171904941,0
2023-01-01 01:48:00,102.17228254356482,100.77393201887588,100.51128684293269,0
2023-01-01 01:49:00,102.1244306320749,100.88656426362668,100.51820181313593,0
2023-01-01 01:50:00,101.31618489693541,100.96372509496898,100.52092504552351,0
2023-01-01 01:51:00,102.37159104177277,101.0661712017922,100.5331211249141,0
2023-01-01 01:52:00,102.5192093168279,101.2118583623907,100.54221246460598,0
2023-01-01 01:53:00,103.81955831108546,101.40710576076643,100.5740950763917,0
2023-01-01 01:54:00,102.58484600316102,101.53596322002124,100.59175786073034,0
2023-01-01 01:55:00,102.91880765991671,101.70189317615788,100.60607703508822,0
2023-01-01 01:56:00,102.8312999661514,101.81292415625532,100.62096763184138,0
2023-01-01 01:57:00,102.33827434127795,101.8935496229733,100.6235530049903,0
2023-01-01 01:58:00,103.56106551218956,102.03500838552314,100.64380723944049,0
2023-01-01 01:59:00,103.42551948811989,102.16892809021644,100.66462842311061,0
2023-01-01 02:00:00,103.49762900611184,102.3291938090733,100.6712553390012,0
2023-01-01 02:01:00,102.6924725948599,102.4175545199325,100.67783728322965,0
2023-01-01 02:02:00,103.88597165692542,102.55688764233551,100.6945136137609,0
2023-01-01 02:03:00,102.51330387123282,102.63237163616911,100.704628099378,0
2023-01-01 02:04:00,103.52948200375667,102.73600889043212,100.72028429846964,0
2023-01-01 02:05:00,104.345227812905,102.85976731021951,100.74068196365013,0
2023-01-01 02:06:00,102.76078529429121,102.86083947213532,100.75148424991158,0
2023-01-01 02:07:00,102.97108053782756,102.90895112454942,100.75677427117184,0
2023-01-01 02:08:00,103.2944001840012,102.96505700657124,100.7702757214469,0
2023-01-01 02:09:00,102.97542849519918,103.00760689972745,100.77921681192525,0
2023-01-01 02:10:00,102.42678131705723,103.06313672073354,100.78447202783107,0
2023-01-01 02:11:00,103.20383445917952,103.10474889160386,100.78555345178256,0
2023-01-01 02:12:00,102.59850224806898,103.10871353816592,100.79030941933763,0
2023-01-01 02:13:00,103.31940957540532,103.0837061013819,100.80796593613559,0
2023-01-01 02:14:00,102.56894373388712,103.08291098791821,100.80925609040389,0
2023-01-01 02:15:00,103.74300119125867,103.12412066448533,100.83310998067884,0
2023-01-01 02:16:00,102.50939983938346,103.10802565814693,100.83814939624213,0
2023-01-01 02:17:00,102.66690649673998,103.12445726592003,100.85633743928051,0
2023-01-01 02:18:00,103.15585282054221,103.10419663133766,100.87704595561183,0
2023-01-01 02:19:00,102.0494158212804,103.03539144799569,100.87990732785032,0
2023-01-01 02:20:00,102.68930047188701,102.99497502128445,100.88735229462338,0
2023-01-01 02:21:00,103.1352249670992,103.01711263989641,100.90303116698884,0
2023-01-01 02:22:00,101.57976573092283,102.90180234359627,100.90557199222796,0
2023-01-01 02:23:00,102.3738755123963,102.89483092565445,100.91800067999858,0
2023-01-01 02:24:00,102.30619050249356,102.8336663505913,100.93669270392165,0
2023-01-01 02:25:00,102.45894542463856,102.73935223117799,100.95420103932251,0
2023-01-01 02:26:00,101.33890441889066,102.66825818740794,100.96031947962294,0
2023-01-01 02:27:00,101.1845343226293,102.57893087664802,100.95843158542641,0
2023-01-01 02:28:00,101.99163724993706,102.51379272994484,100.96932320180666,0
2023-01-01 02:29:00,101.76407337567522,102.45322497396862,100.98962332594964,0
2023-01-01 02:30:00,101.62524642517293,102.4131482293744,100.99925537035439,0
2023-01-01 02:31:00,101.55764306568986,102.33083865969994,101.01291302280396,0
2023-01-01 02:32:00,100.92932117208214,102.24737960590059,101.02289750919759,0
2023-01-01 02:33:00,101.27136421940905,102.14497733810077,101.0310003962392,0
2023-01-01 02:34:00,101.18915646231963,102.0759879745224,101.03731076099321,0
2023-01-01 02:35:00,100.57479030223692,101.9175774300713,101.0390826033075,0
2023-01-01 02:36:00,101.75663815020303,101.8799393456123,101.06260756347932,0
2023-01-01 02:37:00,100.95535787732574,101.79436191464158,101.07652278996315,0
2023-01-01 02:38:00,100.02084090319524,101.63761131877422,101.0789099553201,0
2023-01-01 02:39:00,100.84662321435893,101.57747168842816,101.08731499772766,0
2023-01-01 02:40:00,99.9370886603014,101.43986109784888,101.09483746056576,0
2023-01-01 02:41:00,100.72869432237384,101.31953456561261,101.1097011784678,0
2023-01-01 02:42:00,100.83020357764633,101.28205645794878,101.13102583123288,0
2023-01-01 02:43:00,99.76172158598132,101.15144876162803,101.14290345276152,0
2023-01-01 02:44:00,100.58066157907058,101.06517231545688,101.15365770429575,-1
2023-01-01 02:45:00,100.23835647471837,100.95414286796088,101.15894040878759,0
2023-01-01 02:46:00,100.38237422899321,100.906316358466,101.17341076019545,0
2023-01-01 02:47:00,100.86578313123925,100.8903787988965,101.18787706061927,0
2023-01-01 02:48:00,99.74765183706654,100.77817952825299,101.19484193991403,0
2023-01-01 02:49:00,99.45357894604474,100.66265480677146,101.20429885786525,0
2023-01-01 02:50:00,99.35312975259693,100.54904897314266,101.20804430768958,0
2023-01-01 02:51:00,99.36492853526002,100.43941324662117,101.20627507343242,0
2023-01-01 02:52:00,99.71687464383557,100.37879092020883,101.2160686950809,0
2023-01-01 02:53:00,99.91634658477938,100.31104003847736,101.21995123667591,0
2023-01-01 02:54:00,99.88229194280846,100.24569681250179,101.24443341619302,0
2023-01-01 02:55:00,100.163591624518,100.22513687861586,101.25445981991632,0
2023-01-01 02:56:00,99.77044748908241,100.12582734555981,101.26408959403452,0
2023-01-01 02:57:00,100.5125376359497,100.10368633349101,101.28285230117264,0
2023-01-01 02:58:00,99.68309708192365,100.08679914242744,101.29107021312379,0
2023-01-01 02:59:00,101.21291826103754,100.10511389476137,101.32460890352974,0
2023-01-01 03:00:00,100.2107206412922,100.1187954938109,101.33883559970772,0
2023-01-01 03:01:00,99.52186825001536,100.05845419019298,101.3427642490681,0
2023-01-01 03:02:00,99.4748996460374,99.99068899361254,101.34002031635407,0
2023-01-01 03:03:00,100.31862284753387,100.01853405669016,101.35502402952166,0
2023-01-01 03:04:00,100.03961275633304,99.99148161555328,101.36794918360951,0
2023-01-01 03:05:00,100.58896625829614,100.00901210473218,101.3840279712979,0
2023-01-01 03:06:00,100.5555923267352,100.01767300961927,101.39181714883223,0
2023-01-01 03:07:00,100.37564828882876,99.99316626749874,101.39980924872067,0
